bw,ts,deltar,aurora_error,bbr_error
2.5,8.0,40.03981978571437,3.3120300700349583,5.350511175311389
5,1.5,-11.259208165483571,9.41631971428173,8.100614258498824
2.5,10.0,38.66828820834567,1.7228041094550421,5.103450642611114
3,8.0,32.5104404368258,3.884801677686787,5.27286918069433
5,2.0,-6.120652178080192,11.565903792587804,9.776765754142813
3,10.0,26.419920551130048,1.9815056321799205,4.664951921036326
5,4.0,4.464118486778631,11.399981485773122,10.231457913696035
5,8.0,1.4478425075160146,5.477321732222459,5.522258566283716
5,10.0,3.158750151351029,3.417507080468686,4.090547999803009
bw,ts,deltar,aurora_error,bbr_error
bw,ts,deltar,aurora_error,bbr_error
bw,ts,deltar,aurora_error,bbr_error
bw,ts,deltar,aurora_error,bbr_error
120,0.4,33.790422877042175,5.636477804610417,5.177292806767538
120,0.2,64.00681148806555,3.3796155938918218,3.9219411531120882
120,0.8,3.5064616750897706,6.813878657623904,5.682115282876851
120,0.1,72.54178798070487,2.422733142557354,3.5126916962035506
120,2.0,4.765473213819792,12.094699800470217,11.623506761303078
120,1.0,9.073508079097376,8.11740793725799,6.703904026937643
120,1.5,-1.6657824144962312,9.67091442032356,8.932991775733948
120,4.0,2.9135191255807626,13.358318982392555,12.292824106079722
120,12.0,-4.544559237047395,7.286058298154513,7.964416828415352
120,15.0,-2.577804019210504,7.139470329421424,9.860688096078698
120,10.0,-11.6185513496184,10.69220767160683,8.883985788446312
120,8.0,-13.536868346373552,12.351064580044126,10.415092784028152
120,22.0,20.812070598958137,17.01681308438856,25.127012769737654
120,24.0,50.842509192857676,21.44271633699811,32.93946516578977
120,20.0,12.006870976298003,12.302291954210382,19.51687910343559
120,17.0,-5.146088327111471,8.187585691874364,11.617489137061852
120,30.0,81.63344028044438,4.034028523902558,24.63047815271979
140,0.4,38.42523591220069,5.308245219641956,5.316450921838977
140,0.8,6.035361190591789,6.8415573515675705,6.449446873837419
140,0.2,67.26000484124583,3.385683567158009,4.043636003671631
140,0.1,74.24349652027308,2.919179157178749,3.5624773005326875
140,2.0,-1.3285783414116459,12.197616172283077,11.363890659806428
140,4.0,0.02503432308581921,13.289133182098698,11.890242888757072
140,1.5,-7.426266925263484,10.321695527488341,8.974772773347514
140,1.0,6.032632603237353,8.200174128499716,6.896372645884494
140,12.0,-6.556240167056103,8.008256841846825,8.500497965096182
140,15.0,-3.079917922702606,7.101384772662172,9.969433941371648
140,10.0,-11.239134532542607,10.944731128980317,9.293367189124659
140,22.0,20.13881337802762,17.40131783743443,25.64515018895169
140,24.0,53.404620028257085,21.76998325372975,33.21373727793175
140,8.0,-18.361389411467,15.463313660484753,10.765559576922312
140,20.0,8.46063904245672,13.841266899201102,20.356277208087153
160,0.4,37.30169814718318,5.549589165916932,5.251356089010267
140,17.0,0.013519158025445677,8.190904859191566,12.285493255929776
160,0.8,9.31242862196287,6.529810714647389,6.29841701758842
140,30.0,79.9531084938026,4.1189397599006945,24.459650953781356
160,0.2,66.97575633538902,3.275859067190283,4.059038677391525
160,2.0,4.055394349968839,11.823704983363772,10.714909416846847
160,0.1,72.25957156187364,2.9248275663142445,3.5171138540902875
160,4.0,2.3719819027221547,13.712846051770338,11.770472974836915
160,1.5,1.3761598822583636,10.460274978198003,8.741192686695689
160,12.0,-7.828144411643365,7.664661128515707,8.800709061207101
160,15.0,-2.7098413416612743,8.035429100489369,10.732068108632765
160,1.0,0.9435398194042968,7.77145843258438,7.12373242587664
160,22.0,17.633923955702056,17.731428618528042,25.982779038864113
160,24.0,49.70463578269591,21.94936240177616,33.497155486280526
160,10.0,-11.440538914688773,11.30441740821129,9.69955950159458
160,20.0,14.312208700490999,12.791367300269718,20.22197891921668
160,8.0,-12.947837501848966,14.602998378354167,11.270227856661883
180,0.4,36.453913903516096,5.2991804768616255,5.263615823481288
180,0.8,13.933800468642225,6.608568681214762,6.324781396794702
160,17.0,-5.464067708910278,8.797762336098321,12.693319975924558
180,0.2,65.73933672784331,3.499679450322497,3.6927896457226255
160,30.0,79.85773703622388,4.139919835060018,24.806868215883824
180,2.0,8.573593891429404,11.607868294162717,10.907335970773685
180,4.0,3.387817203734116,14.256278420298885,11.856899474188737
180,1.5,-0.5019448354880325,10.305151958251106,9.334353721265831
180,0.1,76.50846638705903,2.6404912733920276,3.594400430580778
180,12.0,-3.4711831415283427,8.070251030458353,8.956611240092734
180,15.0,1.768463132318658,7.977849059437637,10.68761825221726
180,22.0,27.425991759950584,17.498742974732185,26.039673102424214
180,24.0,56.99059168763686,21.646554782066374,33.26269547913958
180,10.0,-11.876364728151628,10.46241965513704,9.752245932225295
180,1.0,3.413928917475907,7.698313670830491,6.99155636344802
180,20.0,17.683945301580806,12.966610352150573,21.04887656479482
200,0.4,36.222239185925766,5.604794231602527,5.3555240025823165
200,0.8,12.290273197491796,6.55623295572123,6.318633747793751
180,8.0,-13.722899263775489,14.7375259551403,10.959395933709217
200,0.2,65.6943198085249,4.035287013719155,3.758436569247893
200,2.0,4.9994362680240485,12.210238020631222,10.67138514874199
180,17.0,-2.1496821469892353,9.235600653916597,12.801071545799132
200,4.0,7.394465026241747,13.89830301746394,12.22773100692642
180,30.0,80.5822916133954,4.376438812849493,24.426619065784255
200,1.5,2.0731854858677767,9.64991785396767,9.423716644039317
200,12.0,-4.8423552581988645,8.571212904299772,9.277075151423254
200,15.0,-1.6296432279930002,8.432426249452854,11.054918902802267
200,0.1,73.31163159647656,2.6416097916910397,3.778337439114179
200,22.0,22.7220003075636,18.256652016272646,26.26328201032589
200,24.0,54.2882400116215,21.592006250914046,33.013470215043306
200,10.0,-9.746164332479879,10.598843243383445,10.315479670403358
200,1.0,1.6826669273601738,8.773558937133577,6.685016549458059
200,20.0,19.151431886112405,13.848498045756983,20.739815441053974
250,0.4,31.850639324748734,5.606756296755345,5.323650567727111
250,0.8,17.171413488589092,6.843555501918564,5.767505157585458
200,8.0,-16.11623644216411,14.614066179131596,11.415569172775061
250,0.2,69.26862842248686,3.52886146730403,3.870702570032692
250,2.0,2.3315663931005695,12.91623578642086,11.198786639978653
200,17.0,-3.677976369376694,9.092225256943605,13.265400930298393
250,4.0,18.16864375774817,13.702176944170173,12.669744532864199
200,30.0,78.90451526938995,4.246692050523617,24.10572099495324
250,1.5,14.947380425172224,9.755176664745994,10.403539114479091
250,12.0,-1.7346674740049082,8.843780544704002,9.328818451827196
250,15.0,9.034625756786895,7.651967111271145,11.686412592532482
250,22.0,28.277100876075743,18.951603243765963,26.8897282796671
250,24.0,53.468460774206164,22.2240518653506,32.797150302290596
250,0.1,77.09502661368018,2.6579767375831738,3.551715918241136
250,10.0,-9.865493970598465,11.934706578331488,10.566242072670857
250,20.0,22.024162744147965,15.117710060431667,22.30622517971772
250,1.0,2.031382709044223,8.661922423048962,7.2821855737875945
250,8.0,-9.426329593411651,13.672631689190954,11.438614565483698
250,17.0,1.7932859698778003,8.998018166069537,13.278420797054002
250,30.0,77.73835186661651,4.140212375730057,24.196223059095093
